user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays
kelsssiieee,6610801686192373765,6922660965418847494,Pls 🥰🌙🍄🔮🍯💖,1611807629,10,https://www.tiktok.com/@kelsssiieee/video/6922660965418847494?lang=en,399,2,44,4449
jasmineandtea,6832045262476313606,6920734848449514757,Reply to @divinespawn The possibilities are endless 😌 #foodtiktok #easyrecipe #asianfood #jasmineandtea,1611359163,21,https://www.tiktok.com/@jasmineandtea/video/6920734848449514757?lang=en,571400,26800,2664,4200000
magliasabio,6773884870789858309,6922193806091619589,"Mel isn’t really a bully, and she definitely did not make me write this caption.",1611698852,59,https://www.tiktok.com/@magliasabio/video/6922193806091619589?lang=en,48200,665,718,146100
xostephjohanna,6809833760008176645,6922530511936179462,#ColorCustomizer cant stand y’all #SwitchTheChobaniFlip #florida #never #spanish #cuban #miami #fyp,1611777245,6,https://www.tiktok.com/@xostephjohanna/video/6922530511936179462?lang=en,2259,56,153,12800
cowboytanz,6654636707402612741,6922597423604944133,@spanishforeveryday  LMAO,1611792828,16,https://www.tiktok.com/@cowboytanz/video/6922597423604944133?lang=en,1000000,57100,25500,2500000
dyenamicdesigns,6916553912535237637,6922647957338721541,#greenscreen IM SO HAPPY LMK YOUR THOUGHTS #maisonsoski #tights #ethicalfashion #smallbusiness #fyp #bridgerton #trendforecasting #jpg,1611804600,8,https://www.tiktok.com/@dyenamicdesigns/video/6922647957338721541?lang=en,19800,80,459,90600
wingmuny,6742543272327644165,6918117394107862277,💃🏻💃🏻,1610749739,59,https://www.tiktok.com/@wingmuny/video/6918117394107862277?lang=en,3342,4,213,15600
gracecolb,6711152634622280710,6922578606170393862,#kissyourfriends2021,1611788447,16,https://www.tiktok.com/@gracecolb/video/6922578606170393862?lang=en,78400,2851,586,401200
lexdelvalle,6658841362043207686,6922246415229979910,Had to do this one for the music 😭💿 ib: @rxneexx @gracebritt #reggaeton #2k #2000sthrowbacks #latino,1611711104,39,https://www.tiktok.com/@lexdelvalle/video/6922246415229979910?lang=en,444200,6084,3277,1500000
horacegold,6584985853826220037,6922315901228305670,Aging myself w this one but Gen-Z needs to take a seat bc you don’t wanna play trauma Olympic with young millennials #genz #millenials #y2k #1999,1611727303,59,https://www.tiktok.com/@horacegold/video/6922315901228305670?lang=en,1792,17,321,10800
jamesgetspolitical,6781462686195713029,6922490492617837830,#stitch with @jennabonclerr OK LETS TALK #econ #leftist #liberal #democrat #politics #usa #education #fyp #4u #mmt #SwitchTheChobaniFlip #teacher,1611767927,59,https://www.tiktok.com/@jamesgetspolitical/video/6922490492617837830?lang=en,114000,4818,2540,548900
idislikechz,6612717107149275142,6922184453448158469,#rasputindancechallenge #fyp,1611696677,10,https://www.tiktok.com/@idislikechz/video/6922184453448158469?lang=en,68400,1595,553,450200
sulheejessica,6755493853888201734,6922540914086907141,Lunch on a regular plate 😆 #lunchideas  #letsmakesomelunchformykids #lunchbox #homecooking,1611779668,55,https://www.tiktok.com/@sulheejessica/video/6922540914086907141?lang=en,362600,502,1016,2300000
aubreyhworth,6711509424739419142,6920632367887420677,,1611335303,15,https://www.tiktok.com/@aubreyhworth/video/6920632367887420677?lang=en,119300,9831,319,726700
artsysundays,6811741614223819782,6917001333400685830,made the cutest set of macrame coasters 🐢✨💭🌿🌙 #art #macrame #diy #fyp,1610489887,12,https://www.tiktok.com/@artsysundays/video/6917001333400685830?lang=en,171100,5013,923,1400000
agallagher517,6723285986615673862,6922225448977976582,if you know you know #thebachelor #bachelor #SwitchTheChobaniFlip,1611706221,7,https://www.tiktok.com/@agallagher517/video/6922225448977976582?lang=en,248200,66900,2790,2200000
heyycristayy,6803925466430817286,6919171230201416966,So happy with how my dress came out☺️ #winterfashion#sewing#fyp#sewingtiktok#diydress#diy,1610995105,10,https://www.tiktok.com/@heyycristayy/video/6919171230201416966?lang=en,3051,12,103,16800
the_real_lin_shady,6712263225868747782,6922446353918414085,my fav layering hack in action!! #layeringoutfits #layeringhack #layeringclothes #winterstyleinspo #winterootd #founditonamazon #amazonfashion,1611757655,24,https://www.tiktok.com/@the_real_lin_shady/video/6922446353918414085?lang=en,6237,38,63,38800
frledkimchi,6764762231215440901,6920346382163381510,cowgirl hat done. bring on bid day #fyp #sororityrecruitment #bidday #cowboyhat #diycowboyhat #cowgirl,1611268717,15,https://www.tiktok.com/@frledkimchi/video/6920346382163381510?lang=en,8701,130,94,40500
ffaithharperr,6701245494951674886,6922219542479408386,,1611704840,14,https://www.tiktok.com/@ffaithharperr/video/6922219542479408386?lang=en,653,0,7,5477
kaaaaaatfish,6863517215737086982,6921719050762489094,if you or a loved one have been personally victimized by ski fashion you may be entitled to compensation #ski #fashion #BoseAllOut,1611588322,18,https://www.tiktok.com/@kaaaaaatfish/video/6921719050762489094?lang=en,132400,1858,992,778600
justinlt23,6878869949131392006,6922184554711174405,“Your a freshman let’s goooo” #oozmakappa#fyp#justinlt23#comedy#Brett,1611696699,56,https://www.tiktok.com/@justinlt23/video/6922184554711174405?lang=en,1900000,138600,31700,10600000
thepalatablelife,6803843451337212934,6922197257781644549,the best cookie you’ll ever eat #cookies #foodie #foodtiktok #carrotcake #carbs,1611699657,55,https://www.tiktok.com/@thepalatablelife/video/6922197257781644549?lang=en,130300,11200,614,812200
madebyjennifer,6772672765330998277,6918482585362451713,My new favourite dress pattern by vikisews! #sewingtiktok #sewing #fyp #handmade #diy #newdress,1610834758,14,https://www.tiktok.com/@madebyjennifer/video/6918482585362451713?lang=en,1369,19,26,7951
rileighsh,6632454022509576198,6921987088380464389,i get out of quarantine soon guys 🙊🙊😌,1611650785,7,https://www.tiktok.com/@rileighsh/video/6921987088380464389?lang=en,12,0,2,54
swegshmoney69,6701577662047028230,6921981415336742145,MILLY ROCK ON YA #fyp #happybirthdaybestie,1611649391,15,https://www.tiktok.com/@swegshmoney69/video/6921981415336742145?lang=en,4529,60,61,60200
karimsalmen,257637576054820864,6918919120683617541,"Before saying anything, this was my close family only, and everyone got tested #greenscreenvideo #CleanTok #VisionBoard #genderreveal",1610936407,30,https://www.tiktok.com/@karimsalmen/video/6918919120683617541?lang=en,161900,2032,917,628500
boredassociate,6806312869295211526,6921509560146578693,should i see a doctor? yes. will i see a doctor? i don’t have healthcare. #fyp #BoseAllOut #zyxabc,1611539539,8,https://www.tiktok.com/@boredassociate/video/6921509560146578693?lang=en,267600,12900,5425,1600000
overthemoonfaraway,6768875353026970629,6921772978782997766,Since everyone says I look like SJP 😂 *I rolled up a napkin for the cig* 😅 #carriebradshaw #sexandthecity #sarahjessicaparker #throwback #90s #satc,1611600873,15,https://www.tiktok.com/@overthemoonfaraway/video/6921772978782997766?lang=en,143300,2187,894,1100000
ahemdee,6706471609932694534,6921845028985916678,#stitch with @mackandronni,1611617650,47,https://www.tiktok.com/@ahemdee/video/6921845028985916678?lang=en,101,3,12,1656
joannewollbrink,55355356742180864,6921492179638635781,#stitch with @stephfabry,1611535495,8,https://www.tiktok.com/@joannewollbrink/video/6921492179638635781?lang=en,700300,37400,16800,4000000
siienaxo,6824143107673015302,6919932692880526598,Yea,1611172396,10,https://www.tiktok.com/@siienaxo/video/6919932692880526598?lang=en,91400,268,624,412200
jesseo8,6747128491520869382,6918018792190790918,made some lined crochet totes for my roommates 🥰,1610726787,12,https://www.tiktok.com/@jesseo8/video/6918018792190790918?lang=en,368000,5533,3325,1400000
djron24,6809085640107590661,6911497897993325830,No disrespect to any frat but I do miss black rutgers 🤧🤧 #fyp #rutgers #hbcu #hbcualum #step #stroll #foryou,1609208521,46,https://www.tiktok.com/@djron24/video/6911497897993325830?lang=en,25900,783,335,126200
unregisteredhypercam7,6607625576671903750,6921612762540018949,,1611563622,15,https://www.tiktok.com/@unregisteredhypercam7/video/6921612762540018949?lang=en,44200,645,962,189600
allie.provost,6759190275086451718,6921768870785142021,#stitch with @tabithalipkin reporting live from my tiny new york apartment #newsanchor #nycapartment #fashiontok #fyp #foryoupage,1611599916,59,https://www.tiktok.com/@allie.provost/video/6921768870785142021?lang=en,2000000,123000,30000,7700000
nicholekalen,6614566887031046150,6921758804266831109,maybe like a little toxic but a lot of fun ! ! #big6 #zodiac  #capricorn #gemini #leo,1611597573,15,https://www.tiktok.com/@nicholekalen/video/6921758804266831109?lang=en,3341,12,212,63400
justine_snacks,6792968742324061190,6919611876724739333,no reverse creaming is not a s3x thing #cookies #baking #recipe #tiktokbaking  #homemade,1611097702,44,https://www.tiktok.com/@justine_snacks/video/6919611876724739333?lang=en,41800,582,218,207500
cafemaddy,6567095727352479745,6920738774754331910,a #breakfast #banhxeo 😋 #foodie  #vietnamesefoodrecipe #vietnamesefood #yummy #foodtok #asmr #tinderdate #datinghack #easyrecipe,1611360078,59,https://www.tiktok.com/@cafemaddy/video/6920738774754331910?lang=en,18800,302,132,90200
now_nastia,6833106932859094022,6920221102904069378,And I wor as a NEUROSCIENTIST 🤍 #longhairgirl #hobbies #light #aesthetic,1611239536,11,https://www.tiktok.com/@now_nastia/video/6920221102904069378?lang=en,28300,33,166,189100
taraswrld,6761910247180993541,6921099862264122630,thank u @lilahgibneyxo,1611444150,50,https://www.tiktok.com/@taraswrld/video/6921099862264122630?lang=en,1100000,9980,11100,4200000
jordanfiction,6628756637991649286,6920718178498661637,Caroline What?... #coralinemovie #coralinecosplay #wybiecosplay #wybielovat @laikastudios,1611355283,22,https://www.tiktok.com/@jordanfiction/video/6920718178498661637?lang=en,394700,7306,7164,2100000
alysilverio,6645234027866128389,6921446329751260422,our kids will be @mariahcarey stans or they're not our kids @neddaparangi  #mareycarey,1611524816,13,https://www.tiktok.com/@alysilverio/video/6921446329751260422?lang=en,378700,33000,8030,2300000
leawald_,6774844055769072646,6921359018438987009,Corset top tutorial ✨✨✨✨#corset #upcycling,1611504477,53,https://www.tiktok.com/@leawald_/video/6921359018438987009?lang=en,914600,6850,6488,3400000
harrmonyyy13,87920551905677312,6921129545428995333,#ColorCustomizer did we do this right ?,1611451062,9,https://www.tiktok.com/@harrmonyyy13/video/6921129545428995333?lang=en,184,1,3,5660
beaprojet,6827412949490418693,6921156603588758789,first week at Parsons! #fashionstudent  #sewingtutorial #fashiontutorial #fashiontutorials #sewingtiktok #duet #howtodrape #drape #sew #tailor #sewing,1611457362,17,https://www.tiktok.com/@beaprojet/video/6921156603588758789?lang=en,23900,184,124,164200
xpressfitness247,6905056775172998149,6918952175502675205,Where my strong girls at tho? 💪🏼 #fyp #fittok #Gymhumor #xpressfitness,1610944108,9,https://www.tiktok.com/@xpressfitness247/video/6918952175502675205?lang=en,409300,14900,4813,3700000
sarahxnoelle,6798696027509392390,6921135175644515590,my dream is to go to the recycling center to see them live,1611452373,53,https://www.tiktok.com/@sarahxnoelle/video/6921135175644515590?lang=en,143,4,7,1536
smalltittiehippie2728,6826461552821355526,6921108965606558982,Nail checkkkkkk,1611446270,9,https://www.tiktok.com/@smalltittiehippie2728/video/6921108965606558982?lang=en,5581,31,38,27900
yungalyy,6815279417964020741,6920712476061453569,Fashion show streetwear edition ✨ #foryourpages #streetwear #fashionshow,1611353945,11,https://www.tiktok.com/@yungalyy/video/6920712476061453569?lang=en,172300,1701,1674,849600
marliechann,6752338031335179270,6920727552260623621,y’all don’t bother applying to internships #internship #finance #business #student #pleasehireme #imliterallybegging #intern #interview,1611357466,58,https://www.tiktok.com/@marliechann/video/6920727552260623621?lang=en,18900,364,147,140800
simon.gold,6665719228106407941,6921068784065252613,even if the collection wasn’t for you the house they shot in was insane!!!! #fall2021 #fashionweek #casablanca #designer,1611436912,22,https://www.tiktok.com/@simon.gold/video/6921068784065252613?lang=en,79500,2386,827,248200
ameliaolivia09,6766647454404281350,6919825562785664257,Reply to @bebdhdbskp THIS PRODUCT CHANGED MY SKIN!!! GO TRY IT 🤍 #skincare #skincareroutine #clearskintips #clearskinroutine,1611147442,59,https://www.tiktok.com/@ameliaolivia09/video/6919825562785664257?lang=en,466100,10700,2677,3500000
hannahharrell,6957055,6920715116916788486,Reply to @_briannarooks_ I’m so happy w these outfits🥰 #outfitinspo,1611354569,13,https://www.tiktok.com/@hannahharrell/video/6920715116916788486?lang=en,253200,1998,1144,1800000
wingmuny,6742543272327644165,6920691833345559813,Story of my life✨✨,1611349148,9,https://www.tiktok.com/@wingmuny/video/6920691833345559813?lang=en,3555,41,24,20800
madisonxwild,6808732955525481478,6920261931479731462,Would’ve preferred beige platforms but these will do😌 #30daysofoutfits #style #fashiontok #vintagefashion,1611249056,21,https://www.tiktok.com/@madisonxwild/video/6920261931479731462?lang=en,26800,183,243,185100
bestdressed,6774093410556789765,6920728261278305541,,1611357630,23,https://www.tiktok.com/@bestdressed/video/6920728261278305541?lang=en,149500,698,1051,557300
k2sneaks,6757828304893559814,6920392833253870853,Reply to @maddiecornelisen best sneakers for women that match with everything 🔥. #sneakers #tiktokfashion #shoes #nike,1611279533,14,https://www.tiktok.com/@k2sneaks/video/6920392833253870853?lang=en,580000,12000,2592,3600000
evelilythrifts,6835369221008294917,6919893635592965378,"Looked through my account and picked my fav fits for this,, sorry the lighting is pooey :( #style #styleinspo",1611163291,8,https://www.tiktok.com/@evelilythrifts/video/6919893635592965378?lang=en,87100,1942,499,362300
magicangelfairy,6742727199314494470,6920472210431888646,shoot the duck but backwards ayyyyeeeb:p 😉😚😭🤙🏼😜👀🪦😌🤢🤮 #rollerskate,1611298047,7,https://www.tiktok.com/@magicangelfairy/video/6920472210431888646?lang=en,88,0,5,924
moribyan,6684052908105942022,6911435673631345925,Welcome to restaurant remake Tiktok! All recipes are on IG ❤️ #foodtiktok #WinterFit #cozyathome #fyp #foryou #BRIDGERTON,1609194031,26,https://www.tiktok.com/@moribyan/video/6911435673631345925?lang=en,1700000,17400,10100,8800000
earthtobenji,12595930,6920315129040997634,🤍🖤,1611261430,12,https://www.tiktok.com/@earthtobenji/video/6920315129040997634?lang=en,189500,3609,2313,671200
jacqbanal,6791632844747457542,6919559575922412805,gate keeping no more 😤 #influencermarketing #nanoinfluencer #influencertips #collabs #fyp #instagramtips #ighacks,1611085523,12,https://www.tiktok.com/@jacqbanal/video/6919559575922412805?lang=en,123800,1720,860,677800
persianity,6792634738806719493,6912209708816289030,TOO GOOD 😭 #persian #irooni #starbuckshack #starbucksdrinks #irvine #persiantiktok #tiktokiran #anar #pomegranate #tiktoktehran #khoshmaze #frapp,1609374249,43,https://www.tiktok.com/@persianity/video/6912209708816289030?lang=en,207,16,13,2242
persianity,6792634738806719493,6911197876727123205,For all my #lavashak lovers 🤤 #sourdrink #anar #pomegranate #persian #persians #irooni #persiantiktok #tiktokiran #orangecounty #starbuckshack #irani,1609138689,30,https://www.tiktok.com/@persianity/video/6911197876727123205?lang=en,846,51,56,7820
